t,v_ref,w_ref,delta_ref,v_cmd,delta_cmd,v_meas,delta_meas,v_err,delta_err,clamped,vel_rate_limited,steer_rate_limited,fl,fr,rl,rr,steer_l,steer_r,heading,curvature,x,y
3.23000000,1.00000000,0.50000000,0.46364761,1.23235000,0.46505176,1.13085000,0.46505176,-0.13085000,-0.00140415,0,0,1,77.40193799,98.47352818,66.64442252,90.26325277,0.53352936,0.41124325,0.88247953,0.50175642,1.60744753,0.74517165
3.24000000,1.00000000,0.50000000,0.46364761,1.23585000,0.45723270,1.13435000,0.45723270,-0.13435000,0.00641491,0,0,0,77.43369845,98.23754018,67.06381762,90.28949151,0.52348854,0.40502240,0.88804339,0.49200689,1.61460449,0.75397237
3.25000000,1.00000000,0.50000000,0.46364761,1.23935000,0.46523270,1.13785000,0.46523270,-0.13785000,-0.00158509,0,0,1,77.84607174,99.04493783,67.01761489,90.78132809,0.53376206,0.41138701,0.89373764,0.50198294,1.62173316,0.76284099
3.26000000,1.00000000,0.50000000,0.46364761,1.24178250,0.45723270,1.14131442,0.45723270,-0.14131442,0.00641491,0,0,1,77.80540652,98.70911375,67.38574674,90.72291176,0.52348854,0.40502240,0.89933594,0.49200689,1.62883362,0.77177650
3.27000000,1.00000000,0.50000000,0.46364761,1.23699390,0.46523270,1.14450373,0.46523270,-0.14450373,-0.00158509,0,0,1,77.69808019,98.85664556,66.89020910,90.60874559,0.53376206,0.41138701,0.90506514,0.50198294,1.63590247,0.78077763
3.28000000,1.00000000,0.50000000,0.46364761,1.23311401,0.45723270,1.14745741,0.45723270,-0.14745741,0.00641491,0,0,1,77.26227192,98.02005708,66.91534844,90.08960420,0.52348854,0.40502240,0.91069618,0.49200689,1.64293863,0.78984175
3.29000000,1.00000000,0.50000000,0.46364761,1.22984072,0.46523270,1.15020352,0.46523270,-0.15020352,-0.00158509,0,0,1,77.24877451,98.28498596,66.50340223,90.08478124,0.53376206,0.41138701,0.91645622,0.50198294,1.64993918,0.79896803
3.30000000,1.00000000,0.50000000,0.46364761,1.22697770,0.45725926,1.15276266,0.45725926,-0.15276266,0.00638835,0,0,0,76.87841218,97.53400783,66.58158644,89.64206645,0.52352259,0.40504356,0.92211568,0.49203988,1.65690343,0.80815419
3.31000000,1.00000000,0.50000000,0.46364761,1.22439721,0.46525926,1.15515048,0.46525926,-0.15515048,-0.00161165,0,0,1,76.90750595,97.85170672,66.20826815,89.68682628,0.53379621,0.41140810,0.92790273,0.50201618,1.66382872,0.81739960
3.32000000,1.00000000,0.50000000,0.46364761,1.22201589,0.45734414,1.15737932,0.45734414,-0.15737932,0.00630347,0,0,0,76.56949159,97.14508172,66.30987464,89.28202135,0.52363143,0.40511118,0.93358775,0.49214531,1.67071459,0.82670215
3.33000000,1.00000000,0.50000000,0.46364761,1.21977919,0.46534414,1.15945932,0.46534414,-0.15945932,-0.00169653,0,0,1,76.61950441,97.48821231,65.95607655,89.35103310,0.53390538,0.41147554,0.93939921,0.50212246,1.67755857,0.83606135
3.34000000,1.00000000,0.50000000,0.46364761,1.21765118,0.45734414,1.16139905,0.45734414,-0.16139905,0.00630347,0,0,1,76.29600575,96.79810536,66.07303343,88.96312974,0.52363143,0.40511118,0.94510544,0.49214531,1.68436039,0.84547517
3.35000000,1.00000000,0.50000000,0.46364761,1.21560806,0.46534414,1.16320602,0.46534414,-0.16320602,-0.00169653,0,0,1,76.35749830,97.15484409,65.73053483,89.04549058,0.53390538,0.41147554,0.95093709,0.50212246,1.69111769,0.85494320
3.36000000,1.00000000,0.50000000,0.46364761,1.21363389,0.45742670,1.16488694,0.45742670,-0.16488694,0.00622091,0,0,0,76.04619315,96.48405620,65.85266716,88.67199886,0.52373731,0.40517695,0.95666294,0.49224788,1.69783036,0.86446351
3.37000000,1.00000000,0.50000000,0.46364761,1.21171783,0.46542670,1.16644797,0.46542670,-0.16644797,-0.00177909,0,0,1,76.11513559,96.84930833,65.51778899,88.76291642,0.53401157,0.41154113,0.96251331,0.50222585,1.70449614,0.87403574
3.38000000,1.00000000,0.50000000,0.46364761,1.20985237,0.45742670,1.16789479,0.45742670,-0.16789479,0.00622091,0,0,1,75.80924345,96.18342487,65.64747912,88.39570885,0.52373731,0.40517695,0.96825512,0.49224788,1.71111504,0.88365800
3.39000000,1.00000000,0.50000000,0.46364761,1.20803219,0.46542670,1.16923270,0.46542670,-0.16923270,-0.00177909,0,0,1,75.88361887,96.55472520,65.31850584,88.49292938,0.53401157,0.41154113,0.97412059,0.50222585,1.71768491,0.89332999
3.40000000,1.00000000,0.50000000,0.46364761,1.20625338,0.45751048,1.17046672,0.45751048,-0.17046672,0.00613713,0,0,0,75.58565258,95.90265946,65.44979749,88.13515308,0.52384474,0.40524369,0.97987733,0.49235196,1.72420586,0.90304988
3.41000000,1.00000000,0.50000000,0.46364761,1.20451299,0.46551048,1.17160160,0.46551048,-0.17160160,-0.00186287,0,0,1,75.66457539,96.27887610,65.12580886,88.23754865,0.53411933,0.41160769,0.98575694,0.50233076,1.73067583,0.91281741
3.42000000,1.00000000,0.50000000,0.46364761,1.20280870,0.45751048,1.17264184,0.45751048,-0.17264184,0.00613713,0,0,1,75.36980341,95.62879123,65.26289318,87.88346644,0.52384474,0.40524369,0.99152535,0.49235196,1.73709503,0.92263080
3.43000000,1.00000000,0.50000000,0.46364761,1.20113858,0.46551048,1.17359173,0.46551048,-0.17359173,-0.00186287,0,0,1,75.45260323,96.00915355,64.94336075,87.99035366,0.53411933,0.41160769,0.99741589,0.50233076,1.74346147,0.93248982
3.44000000,1.00000000,0.50000000,0.46364761,1.19950105,0.45758131,1.17445537,0.45758131,-0.17445537,0.00606630,0,0,0,75.16415702,95.37031975,65.08140834,87.64380812,0.52393557,0.40530011,1.00319512,0.49243996,1.74977547,0.94239274
3.45000000,1.00000000,0.50000000,0.46364761,1.19789467,0.46558131,1.17523668,0.46558131,-0.17523668,-0.00193370,0,0,1,75.25052560,95.75442776,64.76593897,87.75474735,0.53421043,0.41166395,1.00909582,0.50241946,1.75603509,0.95233937
3.46000000,1.00000000,0.50000000,0.46364761,1.19631819,0.45758131,1.17593940,0.45758131,-0.17593940,0.00606630,0,0,1,74.96471046,95.11725656,64.90871615,87.41124706,0.52393557,0.40530011,1.01488315,0.49243996,1.76224075,0.96232802
3.47000000,1.00000000,0.50000000,0.46364761,1.19477047,0.46558131,1.17656710,0.46558131,-0.17656710,-0.00193370,0,0,1,75.05426630,95.50469267,64.59702430,87.52587606,0.53421043,0.41166395,1.02079130,0.50241946,1.76839057,0.97235851
3.48000000,1.00000000,0.50000000,0.46364761,1.19325042,0.45768171,1.17712321,0.45768171,-0.17712321,0.00596590,0,0,0,74.77475499,94.87969260,64.73942445,87.18993728,0.52406433,0.40538009,1.02658665,0.49256471,1.77448503,0.98242923
3.49000000,1.00000000,0.50000000,0.46364761,1.19175705,0.46568171,1.17761101,0.46568171,-0.17761101,-0.00203410,0,0,1,74.86736139,95.27025429,64.43123711,87.30798283,0.53433957,0.41174371,1.03250223,0.50254522,1.78052231,0.99254002
3.50000000,1.00000000,0.50000000,0.46364761,1.19028941,0.45768171,1.17803362,0.45768171,-0.17803362,0.00596590,0,0,1,74.58920430,94.64425228,64.57877605,86.97357878,0.52406433,0.40538009,1.03830273,0.49256471,1.78650299,1.00268929
3.51000000,1.00000000,0.50000000,0.46364761,1.18884662,0.46568171,1.17839405,0.46568171,-0.17839405,-0.00203410,0,0,1,74.68452527,95.03759157,64.27388740,87.09476505,0.53433957,0.41174371,1.04422288,0.50254522,1.79242529,1.01287691
3.52000000,1.00000000,0.50000000,0.46364761,1.18742781,0.45768171,1.17869518,0.45768171,-0.17869518,0.00596590,0,0,1,74.40988267,94.41671584,64.42352072,86.76448359,0.52406433,0.40538009,1.05002723,0.49256471,1.79828986,1.02310135
3.53000000,1.00000000,0.50000000,0.46364761,1.18603218,0.46568171,1.17893974,0.46568171,-0.17893974,-0.00203410,0,0,1,74.50771941,94.81260249,64.12172736,86.88857957,0.53433957,0.41174371,1.05595071,0.50254522,1.80409496,1.03336247
3.54000000,1.00000000,0.50000000,0.46364761,1.18465894,0.45783942,1.17913038,0.45783942,-0.17913038,0.00580819,0,0,0,74.23993123,94.20645829,64.26886236,86.56659900,0.52426660,0.40550571,1.06176006,0.49276071,1.80984129,1.04365881
3.55000000,1.00000000,0.50000000,0.46364761,1.18330736,0.46583942,1.17926962,0.46583942,-0.17926962,-0.00219181,0,0,1,74.34028234,94.60482666,63.96994809,86.69342483,0.53454245,0.41186899,1.06768805,0.50274278,1.81552715,1.05399025
3.56000000,1.00000000,0.50000000,0.46364761,1.18197673,0.45783942,1.17935985,0.45783942,-0.17935985,0.00580819,0,0,1,74.07184270,93.99316303,64.12334957,86.37060134,0.52426660,0.40550571,1.07349903,0.49276071,1.82115331,1.06435535
3.57000000,1.00000000,0.50000000,0.46364761,1.18066635,0.46583942,1.17940340,0.46583942,-0.17940340,-0.00219181,0,0,1,74.17436281,94.39367884,63.82717404,86.49993441,0.53454245,0.41186899,1.07942818,0.50274278,1.82671812,1.07475401
3.58000000,1.00000000,0.50000000,0.46364761,1.17937558,0.45783942,1.17940248,0.45783942,-0.17940248,0.00580819,0,0,1,73.90883442,93.78631434,63.98223472,86.18052745,0.52426660,0.40550571,1.08523981,0.49276071,1.83222240,1.08518483
3.59000000,1.00000000,0.50000000,0.46364761,1.17810378,0.46583942,1.17935919,0.46583942,-0.17935919,-0.00219181,0,0,1,74.01337166,94.18880284,63.68864086,86.31219132,0.53454245,0.41186899,1.09116917,0.50274278,1.83766453,1.09564771
3.60000000,1.00000000,0.50000000,0.46364761,1.17685036,0.45783942,1.17927556,0.45783942,-0.17927556,0.00580819,0,0,1,73.75058482,93.58550416,63.84523943,85.99600237,0.52426660,0.40550571,1.09698059,0.49276071,1.84304539,1.10614131
3.61000000,1.00000000,0.50000000,0.46364761,1.17561474,0.46583942,1.17915353,0.46583942,-0.17915353,-0.00219181,0,0,1,73.85699969,93.98980517,63.55408250,86.12983499,0.53454245,0.41186899,1.10290931,0.50274278,1.84836339,1.11666553
3.62000000,1.00000000,0.50000000,0.46364761,1.17439636,0.45794459,1.17899496,0.45794459,-0.17899496,0.00570302,0,0,0,73.59915269,93.39690667,63.70917569,85.81961294,0.52440149,0.40558948,1.10872126,0.49289142,1.85361942,1.12721905
3.63000000,1.00000000,0.50000000,0.46364761,1.17319469,0.46594459,1.17880162,0.46594459,-0.17880162,-0.00229698,0,0,1,73.70743595,93.80296888,63.42030177,85.95548576,0.53467774,0.41195252,1.11465013,0.50287454,1.85881195,1.13780183
3.64000000,1.00000000,0.50000000,0.46364761,1.17200922,0.45794459,1.17857520,0.45794459,-0.17857520,0.00570302,0,0,1,73.44955147,93.20706357,63.57967732,85.64517182,0.52440149,0.40558948,1.12046034,0.49289142,1.86394191,1.14841255
3.65000000,1.00000000,0.50000000,0.46364761,1.17083947,0.46594459,1.17831735,0.46594459,-0.17831735,-0.00229698,0,0,1,73.55946602,93.61465655,63.29298357,85.78292749,0.53467774,0.41195252,1.12638709,0.50287454,1.86900778,1.15905116
3.66000000,1.00000000,0.50000000,0.46364761,1.16968495,0.45794459,1.17802960,0.45794459,-0.17802960,0.00570302,0,0,1,73.30388975,93.02221967,63.45358907,85.47532431,0.52440149,0.40558948,1.13219492,0.49289142,1.87401057,1.16971641
3.67000000,1.00000000,0.50000000,0.46364761,1.16854522,0.46594459,1.17771345,0.46594459,-0.17771345,-0.00229698,0,0,1,73.41532712,93.43121974,63.16896172,85.61483686,0.53467774,0.41195252,1.13811893,0.50287454,1.87894875,1.18040824
3.68000000,1.00000000,0.50000000,0.46364761,1.16741985,0.45801033,1.17737033,0.45801033,-0.17737033,0.00563728,0,0,0,73.16339997,92.84615142,63.32888900,85.31162242,0.52448581,0.40564184,1.14392474,0.49297313,1.88382336,1.19112544
3.69000000,1.00000000,0.50000000,0.46364761,1.16630841,0.46601033,1.17700160,0.46601033,-0.17700160,-0.00236272,0,0,1,73.27633442,93.25650480,63.04621010,85.45278878,0.53476230,0.41200473,1.14984641,0.50295690,1.88863292,1.20186794
3.70000000,1.00000000,0.50000000,0.46364761,1.16521051,0.45801033,1.17660857,0.45801033,-0.17660857,0.00563728,0,0,1,73.02493860,92.67044055,63.20903940,85.15017061,0.52448581,0.40564184,1.15564871,0.49297313,1.89337847,1.21263458
3.71000000,1.00000000,0.50000000,0.46364761,1.16412576,0.46601033,1.17619247,0.46601033,-0.17619247,-0.00236272,0,0,1,73.13920412,93.08198334,62.92822459,85.29287130,0.53476230,0.41200473,1.16156654,0.50295690,1.89805858,1.22342529
3.72000000,1.00000000,0.50000000,0.46364761,1.16305380,0.45804680,1.17575452,0.45804680,-0.17575452,0.00560081,0,0,0,72.89058492,92.50116522,63.09103777,84.99357178,0.52453258,0.40567088,1.16736539,0.49301846,1.90267431,1.23423894
3.73000000,1.00000000,0.50000000,0.46364761,1.16199427,0.46604680,1.17529584,0.46604680,-0.17529584,-0.00239919,0,0,1,73.00613793,92.91383496,62.81199006,85.13771577,0.53480922,0.41203370,1.17327946,0.50300259,1.90722423,1.24507546
3.74000000,1.00000000,0.50000000,0.46364761,1.16094683,0.45804680,1.17481754,0.45804680,-0.17481754,0.00560081,0,0,1,72.75853727,92.33359130,62.97674286,84.83959852,0.52453258,0.40567088,1.17907389,0.49301846,1.91170946,1.25593374
3.75000000,1.00000000,0.50000000,0.46364761,1.15991115,0.46604680,1.17432066,0.46604680,-0.17432066,-0.00239919,0,0,1,72.87525890,92.74726715,62.69938621,84.98508831,0.53480922,0.41203370,1.18498325,0.50300259,1.91612858,1.26681374
3.76000000,1.00000000,0.50000000,0.46364761,1.15888692,0.45817295,1.17380620,0.45817295,-0.17380620,0.00547466,0,0,0,72.63223010,92.17751630,62.86152968,84.69253554,0.52469440,0.40577136,1.19077471,0.49317529,1.92048270,1.27771437
3.77000000,1.00000000,0.50000000,0.46364761,1.15787383,0.46617295,1.17327512,0.46617295,-0.17327512,-0.00252534,0,0,1,72.75019001,92.59223217,62.58576238,84.83931261,0.53497153,0.41213390,1.19668084,0.50316068,1.92477043,1.28863558
3.78000000,1.00000000,0.50000000,0.46364761,1.15687160,0.45817295,1.17272834,0.45817295,-0.17272834,0.00547466,0,0,1,72.50592174,92.01721845,62.75221270,84.54525416,0.52469440,0.40577136,1.20246714,0.49317529,1.92899292,1.29957632
3.79000000,1.00000000,0.50000000,0.46364761,1.15587994,0.46617295,1.17216673,0.46617295,-0.17216673,-0.00252534,0,0,1,72.62491233,92.43278598,62.47798810,84.69321715,0.53497153,0.41213390,1.20836785,0.50316068,1.93314879,1.31053653
3.80000000,1.00000000,0.50000000,0.46364761,1.15489859,0.45817295,1.17159112,0.45817295,-0.17159112,0.00547466,0,0,1,72.38226534,91.86028618,62.64519091,84.40106508,0.52469440,0.40577136,1.21414869,0.49317529,1.93723922,1.32151519
3.81000000,1.00000000,0.50000000,0.46364761,1.15392729,0.46617295,1.17100233,0.46617295,-0.17100233,-0.00252534,0,0,1,72.50222572,92.27663757,62.37244288,84.55014333,0.53497153,0.41213390,1.22004368,0.50316068,1.94126284,1.33251224
3.82000000,1.00000000,0.50000000,0.46364761,1.15296579,0.45817295,1.17040111,0.45817295,-0.17040111,0.00547466,0,0,1,72.26112881,91.70655189,62.54035002,84.25981429,0.52469440,0.40577136,1.22581877,0.49317529,1.94522085,1.34352669
3.83000000,1.00000000,0.50000000,0.46364761,1.15201386,0.46617295,1.16978820,0.46617295,-0.16978820,-0.00252534,0,0,1,72.38200288,92.12362489,62.26901720,84.40994269,0.53497153,0.41213390,1.23170777,0.50316068,1.94911189,1.35455847
3.84000000,1.00000000,0.50000000,0.46364761,1.15107125,0.45826604,1.16916430,0.45826604,-0.16916430,0.00538157,0,0,0,72.14443705,91.56154622,62.43504001,84.12390368,0.52481381,0.40584549,1.23747823,0.49329103,1.95293717,1.36560663
3.85000000,1.00000000,0.50000000,0.46364761,1.15013776,0.46626604,1.16853009,0.46626604,-0.16853009,-0.00261843,0,0,1,72.26627683,91.97936795,62.16504713,84.27504047,0.53509129,0.41220783,1.24336237,0.50327734,1.95669533,1.37667110
3.86000000,1.00000000,0.50000000,0.46364761,1.14921316,0.45826604,1.16788619,0.45826604,-0.16788619,0.00538157,0,0,1,72.02797968,91.41374526,62.33425580,83.98810875,0.52481381,0.40584549,1.24912662,0.49329103,1.96038761,1.38775094
3.87000000,1.00000000,0.50000000,0.46364761,1.14829726,0.46626604,1.16723322,0.46626604,-0.16723322,-0.00261843,0,0,1,72.15063352,91.83217898,62.06556821,84.14018027,0.53509129,0.41220783,1.25500433,0.50327734,1.96401268,1.39884608
3.88000000,1.00000000,0.50000000,0.46364761,1.14738986,0.45826604,1.16657178,0.45826604,-0.16657178,0.00538157,0,0,1,71.91370247,91.26871124,62.23535833,83.85485600,0.52481381,0.40584549,1.26076218,0.49329103,1.96757179,1.40995561
3.89000000,1.00000000,0.50000000,0.46364761,1.14649076,0.46626604,1.16590241,0.46626604,-0.16590241,-0.00261843,0,0,1,72.03712632,91.68770882,61.96792680,84.00781114,0.53509129,0.41220783,1.26663328,0.50327734,1.97106360,1.42107946
3.90000000,1.00000000,0.50000000,0.46364761,1.14559979,0.45829993,1.16522566,0.45829993,-0.16522566,0.00534768,0,0,0,71.80225046,91.12838140,62.13734181,83.72495430,0.52485729,0.40587248,1.27238506,0.49333317,1.97448939,1.43221675
3.91000000,1.00000000,0.50000000,0.46364761,1.14471677,0.46629993,1.16454203,0.46629993,-0.16454203,-0.00265232,0,0,1,71.92644128,91.54792926,61.87111388,83.87875255,0.53513489,0.41223475,1.27824987,0.50331981,1.97784783,1.44336738
3.92000000,1.00000000,0.50000000,0.46364761,1.14384153,0.45829993,1.16385201,0.45829993,-0.16385201,0.00534768,0,0,1,71.69204872,90.98851800,62.04197372,83.59645364,0.52485729,0.40587248,1.28399494,0.49333317,1.98114020,1.45453051
3.93000000,1.00000000,0.50000000,0.46364761,1.14297391,0.46629993,1.16315608,0.46629993,-0.16315608,-0.00265232,0,0,1,71.81693124,91.40854496,61.77691336,83.75104479,0.53513489,0.41223475,1.28985284,0.50331981,1.98436519,1.46570605
3.94000000,1.00000000,0.50000000,0.46364761,1.14211375,0.45838946,1.16245466,0.45838946,-0.16245466,0.00525815,0,0,0,71.58571198,90.85650566,61.94583034,83.47260843,0.52497213,0.40594378,1.29559237,0.49344449,1.98752409,1.47689316
3.95000000,1.00000000,0.50000000,0.46364761,1.14126089,0.46638946,1.16174821,0.46638946,-0.16174821,-0.00274185,0,0,1,71.71135067,91.27705523,61.68188015,83.62796981,0.53525008,0.41230585,1.30144454,0.50343203,1.99061558,1.48809176
3.96000000,1.00000000,0.50000000,0.46364761,1.14041520,0.45838946,1.16103710,0.45838946,-0.16103710,0.00525815,0,0,1,71.47925004,90.72138428,61.85370479,83.34846835,0.52497213,0.40594378,1.30717712,0.49344449,1.99364096,1.49930103
3.97000000,1.00000000,0.50000000,0.46364761,1.13957653,0.46638946,1.16032175,0.46638946,-0.16032175,-0.00274185,0,0,1,71.60551348,91.14234145,61.59084523,83.50454515,0.53525008,0.41230585,1.31302215,0.50343203,1.99659896,1.51052087
3.98000000,1.00000000,0.50000000,0.46364761,1.13874475,0.45838946,1.15960252,0.45838946,-0.15960252,0.00525815,0,0,1,71.37454892,90.58849774,61.76310294,83.22638148,0.52497213,0.40594378,1.31874770,0.49344449,1.99949087,1.52175051
3.99000000,1.00000000,0.50000000,0.46364761,1.13791972,0.46638946,1.15887976,0.46638946,-0.15887976,-0.00274185,0,0,1,71.50140742,91.00983112,61.50129933,83.38313928,0.53525008,0.41230585,1.32458551,0.50343203,2.00231542,1.53298982
4.00000000,1.00000000,0.50000000,0.46364761,1.13710132,0.45841609,1.15815381,0.45841609,-0.15815381,0.00523152,0,0,0,71.27212095,90.45936849,61.67324785,83.10698902,0.52500629,0.40596499,1.33030432,0.49347760,2.00507392,1.54423805
4.01000000,1.00000000,0.50000000,0.46364761,1.13628943,0.46641609,1.15742500,0.46641609,-0.15742500,-0.00276848,0,0,1,71.39957640,90.88107322,61.41246249,83.26440121,0.53528434,0.41232700,1.33613522,0.50346540,2.00776509,1.55549509
4.02000000,1.00000000,0.50000000,0.46364761,1.13548393,0.45841609,1.15669363,0.45841609,-0.15669363,0.00523152,0,0,1,71.17074479,90.33070075,61.58552496,82.98877917,0.52500629,0.40596499,1.34184686,0.49347760,2.01039025,1.56676019
4.03000000,1.00000000,0.50000000,0.46364761,1.13468470,0.46641609,1.15596000,0.46641609,-0.15596000,-0.00276848,0,0,1,71.29874231,90.75272638,61.32573270,83.14681101,0.53528434,0.41232700,1.34767041,0.50346540,2.01294815,1.57803323
4.04000000,1.00000000,0.50000000,0.46364761,1.13389165,0.45851279,1.15522439,0.45851279,-0.15522439,0.00513482,0,0,0,71.07304045,90.20985129,61.49655984,82.87500867,0.52513034,0.40604199,1.35337620,0.49359785,2.01544010,1.58931350
4.05000000,1.00000000,0.50000000,0.46364761,1.13310465,0.46651279,1.15448706,0.46651279,-0.15448706,-0.00286518,0,0,1,71.20166293,90.63226044,61.23771318,83.03365188,0.53540876,0.41240379,1.35919376,0.50358662,2.01786484,1.60060087
4.06000000,1.00000000,0.50000000,0.46364761,1.13232361,0.45851279,1.15374828,0.45851279,-0.15374828,0.00513482,0,0,1,70.97475515,90.08510212,61.41151764,82.76040270,0.52513034,0.40604199,1.36489228,0.49359785,2.02022370,1.61189464
4.07000000,1.00000000,0.50000000,0.46364761,1.13154844,0.46651279,1.15300829,0.46651279,-0.15300829,-0.00286518,0,0,1,71.10387407,90.50778547,61.15360889,82.91961289,0.53540876,0.41240379,1.37070240,0.50358662,2.02251543,1.62319468
4.08000000,1.00000000,0.50000000,0.46364761,1.13077903,0.45851279,1.15226731,0.45851279,-0.15226731,0.00513482,0,0,1,70.87793938,89.96221816,61.32774696,82.64751027,0.52513034,0.40604199,1.37639363,0.49359785,2.02474139,1.63450030
4.09000000,1.00000000,0.50000000,0.46364761,1.13001529,0.46651279,1.15152558,0.46651279,-0.15152558,-0.00286518,0,0,1,71.00753444,90.38515520,61.07075100,82.80726394,0.53540876,0.41240379,1.38219629,0.50358662,2.02690032,1.64581136
4.10000000,1.00000000,0.50000000,0.46364761,1.12925713,0.45851279,1.15078330,0.45851279,-0.15078330,0.00513482,0,0,1,70.78254606,89.84113966,61.24520707,82.53627650,0.52513034,0.40604199,1.38788020,0.49359785,2.02899357,1.65712722
4.11000000,1.00000000,0.50000000,0.46364761,1.12850447,0.46651279,1.15004067,0.46651279,-0.15004067,-0.00286518,0,0,1,70.91259838,90.26431155,60.98910029,82.69655182,0.53540876,0.41240379,1.39367539,0.50358662,2.03101989,1.66844770
4.12000000,1.00000000,0.50000000,0.46364761,1.12775723,0.45858236,1.14929789,0.45858236,-0.14929789,0.00506525,0,0,0,70.69003331,89.72597686,61.16199614,82.42851380,0.52521960,0.40609739,1.39935296,0.49368438,2.03298065,1.67977219
4.13000000,1.00000000,0.50000000,0.46364761,1.12701532,0.46658236,1.14855513,0.46658236,-0.14855513,-0.00293475,0,0,1,70.82060165,90.14942867,60.90674260,82.58930418,0.53549829,0.41245904,1.40514167,0.50367384,2.03487460,1.69110051
4.14000000,1.00000000,0.50000000,0.46364761,1.12627866,0.45858236,1.14781258,0.45858236,-0.14781258,0.00506525,0,0,1,70.59735370,89.60833979,61.08180846,82.32044421,0.52521960,0.40609739,1.41081191,0.49368438,2.03670309,1.70243206
4.15000000,1.00000000,0.50000000,0.46364761,1.12554718,0.46658236,1.14707040,0.46658236,-0.14707040,-0.00293475,0,0,1,70.72834538,90.03199320,60.82740087,82.48171710,0.53549829,0.41245904,1.41659314,0.50367384,2.03846491,1.71376665
4.16000000,1.00000000,0.50000000,0.46364761,1.12482081,0.45858236,1.14632875,0.45858236,-0.14632875,0.00506525,0,0,1,70.50597274,89.49235108,61.00274439,82.21388893,0.52521960,0.40609739,1.42225605,0.49368438,2.04016142,1.72510371
4.17000000,1.00000000,0.50000000,0.46364761,1.12409947,0.46658236,1.14558778,0.46658236,-0.14558778,-0.00293475,0,0,1,70.63737256,89.91619149,60.74916293,82.37562677,0.53549829,0.41245904,1.42802981,0.50367384,2.04179138,1.73644303
4.18000000,1.00000000,0.50000000,0.46364761,1.12338310,0.45861353,1.14484762,0.45861353,-0.14484762,0.00503408,0,0,0,70.41652482,89.37982425,60.92394079,82.10963753,0.52525959,0.40612222,1.43368584,0.49372315,2.04335617,1.74778407
4.19000000,1.00000000,0.50000000,0.46364761,1.12267162,0.46661353,1.14410842,0.46661353,-0.14410842,-0.00296592,0,0,1,70.54835270,89.80386611,60.67116059,82.27183009,0.53553840,0.41248379,1.43945258,0.50371292,2.04485457,1.75912661
4.20000000,1.00000000,0.50000000,0.46364761,1.12196498,0.45861353,1.14337031,0.45861353,-0.14337031,0.00503408,0,0,1,70.32763386,89.26699478,60.84703287,82.00598566,0.52525959,0.40612222,1.44510131,0.49372315,2.04628795,1.77047011
4.21000000,1.00000000,0.50000000,0.46364761,1.12126312,0.46661353,1.14263340,0.46661353,-0.14263340,-0.00296592,0,0,1,70.45984248,89.69119785,60.59504233,82.16861155,0.53553840,0.41248379,1.45086062,0.50371292,2.04765509,1.78181436
4.22000000,1.00000000,0.50000000,0.46364761,1.12056596,0.45866689,1.14189782,0.45866689,-0.14189782,0.00498072,0,0,0,70.24108453,89.15885885,60.76973990,81.90514906,0.52532804,0.40616470,1.45650282,0.49378951,2.04895737,1.79315883
4.23000000,1.00000000,0.50000000,0.46364761,1.11987345,0.46666689,1.14116367,0.46666689,-0.14116367,-0.00301928,0,0,1,70.37371975,89.58325944,60.51851169,82.06820455,0.53560705,0.41252616,1.46225547,0.50377982,2.05019357,1.80450332
4.24000000,1.00000000,0.50000000,0.46364761,1.11918554,0.45866689,1.14043107,0.45866689,-0.14043107,0.00498072,0,0,1,70.15455485,89.04902444,60.69487793,81.80425047,0.52532804,0.40616470,1.46789042,0.49378951,2.05136507,1.81584730
4.25000000,1.00000000,0.50000000,0.46364761,1.11850216,0.46666689,1.13970010,0.46666689,-0.13970010,-0.00301928,0,0,1,70.28754689,89.47356444,60.44440657,81.96771176,0.53560705,0.41252616,1.47363568,0.50377982,2.05247067,1.82719055
4.26000000,1.00000000,0.50000000,0.46364761,1.11782327,0.45866689,1.13897088,0.45866689,-0.13897088,0.00498072,0,0,1,70.06916305,88.94063439,60.62100041,81.70467872,0.52532804,0.40616470,1.47926340,0.49378951,2.05351174,1.83853257
4.27000000,1.00000000,0.50000000,0.46364761,1.11714881,0.46666689,1.13824347,0.46666689,-0.13824347,-0.00301928,0,0,1,70.20250114,89.36530420,60.37127071,81.86853337,0.53560705,0.41252616,1.48500130,0.50377982,2.05448710,1.84987314
4.28000000,1.00000000,0.50000000,0.46364761,1.11647873,0.45873120,1.13751798,0.45873120,-0.13751798,0.00491641,0,0,0,69.98625831,88.83746834,60.54637828,81.60810838,0.52541056,0.40621591,1.49062274,0.49386951,2.05539812,1.86121178
4.29000000,1.00000000,0.50000000,0.46364761,1.11581298,0.46673120,1.13679448,0.46673120,-0.13679448,-0.00308359,0,0,1,70.12000226,89.26231650,60.29736314,81.77235738,0.53568981,0.41257723,1.49635424,0.50386046,2.05624359,1.87254824
4.30000000,1.00000000,0.50000000,0.46364761,1.11515151,0.45873120,1.13607305,0.45873120,-0.13607305,0.00491641,0,0,1,69.90306164,88.73186215,60.47440334,81.51109614,0.52541056,0.40621591,1.50196853,0.49386951,2.05702490,1.88388208
